guest,hotel,priority
guest_1500,hotel_72,11
guest_1500,hotel_230,12
guest_1500,hotel_150,13
guest_1500,hotel_228,14
guest_1500,hotel_310,15
guest_1500,hotel_47,16
guest_1500,hotel_358,17
guest_1500,hotel_49,18
guest_1500,hotel_278,19
guest_1500,hotel_55,20
guest_1500,hotel_51,21
guest_1501,hotel_342,1
guest_1501,hotel_295,2
guest_1501,hotel_17,3
guest_1501,hotel_214,4
guest_1501,hotel_290,5
guest_1501,hotel_247,6
guest_1501,hotel_251,7
guest_1501,hotel_299,8
guest_1501,hotel_335,9
guest_1501,hotel_27,10
guest_1501,hotel_201,11
guest_1501,hotel_34,12
guest_1501,hotel_37,13
guest_1501,hotel_117,14
guest_1501,hotel_96,15
guest_1501,hotel_47,16
guest_1501,hotel_261,17
guest_1501,hotel_29,18
guest_1501,hotel_15,19
guest_1501,hotel_207,20
guest_1501,hotel_112,21
guest_1501,hotel_36,22
guest_1501,hotel_94,23
guest_1501,hotel_141,24
guest_1501,hotel_359,25
guest_1501,hotel_391,26
guest_1501,hotel_318,27
guest_1501,hotel_248,28
guest_1501,hotel_298,29
guest_1501,hotel_209,30
guest_1501,hotel_276,31
guest_1501,hotel_172,32
guest_1501,hotel_111,33
guest_1501,hotel_145,34
guest_1501,hotel_218,35
guest_1501,hotel_240,36
guest_1501,hotel_116,37
guest_1501,hotel_66,38
guest_1501,hotel_115,39
guest_1501,hotel_158,40
guest_1501,hotel_349,41
guest_1501,hotel_40,42
guest_1501,hotel_189,43
guest_1502,hotel_239,1
guest_1502,hotel_11,2
guest_1502,hotel_57,3
guest_1502,hotel_383,4
guest_1502,hotel_387,5
guest_1502,hotel_153,6
guest_1502,hotel_314,7
guest_1502,hotel_39,8
guest_1502,hotel_73,9
guest_1502,hotel_218,10
guest_1502,hotel_32,11
guest_1502,hotel_275,12
guest_1502,hotel_194,13
guest_1502,hotel_190,14
guest_1502,hotel_286,15
guest_1502,hotel_397,16
guest_1502,hotel_256,17
guest_1502,hotel_195,18
guest_1502,hotel_217,19
guest_1503,hotel_226,1
guest_1503,hotel_16,2
guest_1503,hotel_313,3
guest_1503,hotel_257,4
guest_1503,hotel_236,5
guest_1503,hotel_366,6
guest_1503,hotel_88,7
guest_1503,hotel_176,8
guest_1503,hotel_133,9
guest_1503,hotel_209,10
guest_1503,hotel_272,11
guest_1503,hotel_371,12
guest_1503,hotel_384,13
guest_1503,hotel_285,14
guest_1503,hotel_352,15
guest_1503,hotel_260,16
guest_1503,hotel_94,17
guest_1503,hotel_312,18
guest_1503,hotel_66,19
guest_1503,hotel_336,20
guest_1503,hotel_187,21
guest_1503,hotel_297,22
guest_1503,hotel_41,23
guest_1503,hotel_305,24
guest_1503,hotel_296,25
guest_1503,hotel_184,26
guest_1503,hotel_73,27
guest_1503,hotel_50,28
guest_1503,hotel_135,29
guest_1503,hotel_222,30
guest_1503,hotel_308,31
guest_1503,hotel_233,32
guest_1503,hotel_342,33
guest_1503,hotel_374,34
guest_1503,hotel_64,35
guest_1503,hotel_270,36
guest_1503,hotel_269,37
guest_1504,hotel_4,1
guest_1504,hotel_262,2
guest_1504,hotel_253,3
guest_1504,hotel_48,4
guest_1504,hotel_393,5
guest_1504,hotel_317,6
guest_1504,hotel_329,7
guest_1504,hotel_234,8
guest_1504,hotel_214,9
guest_1504,hotel_208,10
guest_1504,hotel_378,11
guest_1504,hotel_131,12
guest_1504,hotel_371,13
guest_1504,hotel_380,14
guest_1504,hotel_196,15
guest_1504,hotel_364,16
guest_1504,hotel_244,17
guest_1504,hotel_72,18
guest_1504,hotel_54,19
guest_1504,hotel_53,20
guest_1504,hotel_2,21
guest_1504,hotel_65,22
guest_1504,hotel_124,23
guest_1504,hotel_139,24
guest_1504,hotel_153,25
guest_1504,hotel_55,26
guest_1504,hotel_363,27
guest_1504,hotel_353,28
guest_1504,hotel_191,29
guest_1504,hotel_202,30
guest_1504,hotel_58,31
guest_1504,hotel_20,32
guest_1504,hotel_96,33
guest_1504,hotel_385,34
guest_1504,hotel_129,35
guest_1505,hotel_88,1
guest_1505,hotel_399,2
guest_1505,hotel_19,3
guest_1505,hotel_315,4
guest_1505,hotel_7,5
guest_1505,hotel_217,6
guest_1505,hotel_91,7
guest_1505,hotel_198,8
guest_1505,hotel_20,9
guest_1505,hotel_59,10
guest_1505,hotel_109,11
guest_1505,hotel_359,12
guest_1505,hotel_389,13
guest_1505,hotel_128,14
guest_1505,hotel_148,15
guest_1505,hotel_346,16
guest_1505,hotel_349,17
guest_1505,hotel_229,18
guest_1505,hotel_85,19
guest_1505,hotel_211,20
guest_1505,hotel_9,21
guest_1505,hotel_182,22
guest_1505,hotel_115,23
guest_1505,hotel_286,24
guest_1505,hotel_57,25
guest_1505,hotel_227,26
guest_1505,hotel_104,27
guest_1505,hotel_166,28
guest_1505,hotel_373,29
guest_1505,hotel_248,30
guest_1505,hotel_6,31
guest_1505,hotel_133,32
guest_1505,hotel_377,33
guest_1505,hotel_318,34
guest_1505,hotel_337,35
guest_1505,hotel_130,36
guest_1505,hotel_296,37
guest_1505,hotel_137,38
guest_1505,hotel_191,39
guest_1505,hotel_238,40
guest_1505,hotel_165,41
guest_1505,hotel_3,42
guest_1505,hotel_363,43
guest_1505,hotel_245,44
guest_1505,hotel_35,45
guest_1506,hotel_193,1
guest_1506,hotel_106,2
guest_1506,hotel_101,3
guest_1506,hotel_196,4
guest_1506,hotel_225,5
guest_1506,hotel_279,6
guest_1506,hotel_144,7
guest_1506,hotel_354,8
guest_1506,hotel_371,9
guest_1506,hotel_358,10
guest_1506,hotel_379,11
guest_1506,hotel_65,12
guest_1506,hotel_227,13
guest_1506,hotel_238,14
guest_1506,hotel_323,15
guest_1506,hotel_207,16
guest_1506,hotel_329,17
guest_1506,hotel_240,18
guest_1506,hotel_15,19
guest_1506,hotel_49,20
guest_1506,hotel_341,21
guest_1506,hotel_151,22
guest_1506,hotel_272,23
guest_1506,hotel_332,24
guest_1506,hotel_85,25
guest_1506,hotel_125,26
guest_1506,hotel_118,27
guest_1506,hotel_304,28
guest_1507,hotel_352,1
guest_1507,hotel_72,2
guest_1507,hotel_199,3
guest_1507,hotel_307,4
guest_1507,hotel_333,5
guest_1507,hotel_201,6
guest_1507,hotel_4,7
guest_1507,hotel_365,8
guest_1507,hotel_142,9
guest_1507,hotel_392,10
guest_1507,hotel_95,11
guest_1508,hotel_125,1
guest_1508,hotel_284,2
guest_1508,hotel_168,3
guest_1508,hotel_263,4
guest_1508,hotel_88,5
guest_1508,hotel_332,6
guest_1508,hotel_374,7
guest_1508,hotel_186,8
guest_1508,hotel_366,9
guest_1508,hotel_92,10
guest_1508,hotel_73,11
guest_1508,hotel_342,12
guest_1508,hotel_392,13
guest_1508,hotel_174,14
guest_1508,hotel_12,15
guest_1508,hotel_71,16
guest_1508,hotel_287,17
guest_1508,hotel_9,18
guest_1508,hotel_86,19
guest_1508,hotel_190,20
guest_1508,hotel_395,21
guest_1508,hotel_74,22
guest_1508,hotel_106,23
guest_1508,hotel_241,24
guest_1508,hotel_308,25
guest_1508,hotel_295,26
guest_1508,hotel_209,27
guest_1508,hotel_94,28
guest_1508,hotel_128,29
guest_1508,hotel_196,30
guest_1508,hotel_30,31
guest_1508,hotel_140,32
guest_1509,hotel_374,1
guest_1509,hotel_12,2
guest_1509,hotel_194,3
guest_1509,hotel_275,4
guest_1509,hotel_96,5
guest_1509,hotel_300,6
guest_1509,hotel_203,7
guest_1509,hotel_211,8
guest_1509,hotel_99,9
guest_1509,hotel_191,10
guest_1509,hotel_229,11
guest_1509,hotel_390,12
guest_1509,hotel_43,13
guest_1509,hotel_104,14
guest_1509,hotel_106,15
guest_1509,hotel_305,16
guest_1509,hotel_192,17
guest_1509,hotel_107,18
guest_1509,hotel_266,19
guest_1509,hotel_330,20
guest_1509,hotel_101,21
guest_1509,hotel_352,22
guest_1509,hotel_224,23
guest_1509,hotel_114,24
guest_1509,hotel_273,25
guest_1509,hotel_48,26
guest_1509,hotel_68,27
guest_1509,hotel_220,28
guest_1509,hotel_222,29
guest_1509,hotel_190,30
guest_1509,hotel_397,31
guest_1509,hotel_6,32
guest_1509,hotel_147,33
guest_1509,hotel_161,34
guest_1509,hotel_242,35
guest_1509,hotel_5,36
guest_1509,hotel_260,37
guest_1509,hotel_212,38
guest_1509,hotel_263,39
guest_1509,hotel_331,40
guest_1509,hotel_315,41
guest_151,hotel_4,1
guest_151,hotel_356,2
guest_151,hotel_310,3
guest_151,hotel_122,4
guest_151,hotel_353,5
guest_151,hotel_378,6
guest_151,hotel_352,7
guest_151,hotel_21,8
guest_151,hotel_82,9
guest_151,hotel_62,10
guest_151,hotel_7,11
guest_151,hotel_166,12
guest_151,hotel_247,13
guest_151,hotel_45,14
guest_151,hotel_322,15
guest_151,hotel_194,16
guest_151,hotel_294,17
guest_151,hotel_242,18
guest_151,hotel_349,19
guest_1510,hotel_89,1
guest_1510,hotel_325,2
guest_1510,hotel_113,3
guest_1510,hotel_155,4
guest_1510,hotel_218,5
guest_1510,hotel_342,6
guest_1510,hotel_88,7
guest_1510,hotel_323,8
guest_1510,hotel_355,9
guest_1510,hotel_18,10
guest_1510,hotel_329,11
guest_1510,hotel_247,12
guest_1510,hotel_35,13
guest_1510,hotel_69,14
guest_1510,hotel_61,15
guest_1510,hotel_324,16
guest_1510,hotel_210,17
guest_1510,hotel_327,18
guest_1510,hotel_239,19
guest_1510,hotel_253,20
guest_1510,hotel_169,21
guest_1510,hotel_240,22
guest_1510,hotel_17,23
guest_1510,hotel_159,24
guest_1510,hotel_398,25
guest_1510,hotel_229,26
guest_1510,hotel_1,27
guest_1510,hotel_353,28
guest_1510,hotel_70,29
guest_1510,hotel_250,30
guest_1510,hotel_376,31
guest_1510,hotel_335,32
guest_1510,hotel_119,33
guest_1510,hotel_106,34
guest_1510,hotel_271,35
guest_1510,hotel_200,36
guest_1510,hotel_151,37
guest_1510,hotel_197,38
guest_1510,hotel_171,39
guest_1510,hotel_72,40
guest_1510,hotel_172,41
guest_1511,hotel_4,1
guest_1511,hotel_27,2
guest_1511,hotel_58,3
guest_1511,hotel_235,4
guest_1511,hotel_313,5
guest_1511,hotel_333,6
guest_1511,hotel_121,7
guest_1511,hotel_220,8
guest_1511,hotel_316,9
guest_1511,hotel_91,10
guest_1511,hotel_165,11
guest_1511,hotel_193,12
guest_1511,hotel_120,13
guest_1511,hotel_63,14
guest_1511,hotel_85,15
guest_1511,hotel_366,16
guest_1511,hotel_377,17
guest_1511,hotel_181,18
guest_1511,hotel_15,19
guest_1511,hotel_191,20
guest_1511,hotel_53,21
guest_1511,hotel_234,22
guest_1511,hotel_281,23
guest_1511,hotel_300,24
guest_1511,hotel_288,25
guest_1511,hotel_17,26
guest_1511,hotel_250,27
guest_1511,hotel_190,28
guest_1511,hotel_269,29
guest_1511,hotel_36,30
guest_1511,hotel_86,31
guest_1511,hotel_90,32
guest_1511,hotel_143,33
guest_1511,hotel_82,34
guest_1511,hotel_80,35
guest_1511,hotel_131,36
guest_1511,hotel_69,37
guest_1511,hotel_273,38
guest_1512,hotel_80,1
guest_1512,hotel_200,2
guest_1512,hotel_48,3
guest_1512,hotel_317,4
guest_1512,hotel_310,5
guest_1512,hotel_388,6
guest_1512,hotel_340,7
guest_1512,hotel_72,8
guest_1512,hotel_282,9
guest_1512,hotel_42,10
guest_1512,hotel_247,11
guest_1512,hotel_185,12
guest_1512,hotel_104,13
guest_1512,hotel_159,14
guest_1512,hotel_307,15
guest_1512,hotel_244,16
guest_1512,hotel_259,17
guest_1512,hotel_1,18
guest_1512,hotel_367,19
guest_1512,hotel_238,20
guest_1513,hotel_267,1
guest_1513,hotel_314,2
guest_1513,hotel_187,3
guest_1513,hotel_66,4
guest_1513,hotel_205,5
guest_1513,hotel_108,6
guest_1513,hotel_331,7
guest_1513,hotel_77,8
guest_1513,hotel_5,9
guest_1513,hotel_262,10
guest_1513,hotel_142,11
guest_1513,hotel_129,12
guest_1513,hotel_318,13
guest_1513,hotel_266,14
guest_1513,hotel_310,15
guest_1513,hotel_343,16
guest_1513,hotel_61,17
guest_1513,hotel_190,18
guest_1513,hotel_317,19
guest_1513,hotel_93,20
guest_1513,hotel_194,21
guest_1513,hotel_214,22
guest_1513,hotel_38,23
guest_1513,hotel_313,24
guest_1513,hotel_101,25
guest_1513,hotel_385,26
guest_1513,hotel_150,27
guest_1513,hotel_382,28
guest_1513,hotel_203,29
guest_1513,hotel_13,30
guest_1513,hotel_370,31
guest_1513,hotel_119,32
guest_1513,hotel_248,33
guest_1513,hotel_67,34
guest_1513,hotel_229,35
guest_1513,hotel_340,36
guest_1514,hotel_46,1
guest_1514,hotel_142,2
guest_1514,hotel_168,3
guest_1514,hotel_58,4
guest_1514,hotel_316,5
guest_1514,hotel_88,6
guest_1514,hotel_154,7
guest_1514,hotel_319,8
guest_1514,hotel_1,9
guest_1514,hotel_8,10
guest_1514,hotel_328,11
guest_1514,hotel_366,12
guest_1514,hotel_70,13
guest_1514,hotel_44,14
guest_1514,hotel_197,15
guest_1514,hotel_119,16
guest_1514,hotel_317,17
guest_1514,hotel_19,18
guest_1514,hotel_249,19
guest_1514,hotel_97,20
guest_1514,hotel_232,21
guest_1514,hotel_383,22
guest_1514,hotel_283,23
guest_1514,hotel_374,24
guest_1514,hotel_379,25
guest_1514,hotel_120,26
guest_1514,hotel_372,27
guest_1514,hotel_114,28
guest_1514,hotel_125,29
guest_1514,hotel_67,30
guest_1514,hotel_320,31
guest_1514,hotel_149,32
guest_1514,hotel_37,33
guest_1514,hotel_202,34
guest_1514,hotel_21,35
guest_1514,hotel_170,36
guest_1514,hotel_321,37
guest_1514,hotel_199,38
guest_1514,hotel_53,39
guest_1514,hotel_155,40
guest_1514,hotel_260,41
guest_1515,hotel_239,1
guest_1515,hotel_224,2
guest_1515,hotel_266,3
guest_1515,hotel_175,4
guest_1515,hotel_277,5
guest_1515,hotel_260,6
guest_1515,hotel_329,7
guest_1515,hotel_384,8
guest_1515,hotel_176,9
guest_1515,hotel_301,10
guest_1515,hotel_115,11
guest_1515,hotel_117,12
guest_1515,hotel_286,13
guest_1515,hotel_220,14
guest_1515,hotel_214,15
guest_1515,hotel_397,16
guest_1515,hotel_8,17
guest_1515,hotel_272,18
guest_1515,hotel_119,19
guest_1515,hotel_317,20
guest_1515,hotel_187,21
guest_1515,hotel_367,22
guest_1515,hotel_120,23
guest_1515,hotel_28,24
guest_1515,hotel_112,25
guest_1515,hotel_137,26
guest_1516,hotel_273,1
guest_1516,hotel_383,2
guest_1516,hotel_165,3
guest_1516,hotel_249,4
guest_1516,hotel_6,5
guest_1516,hotel_21,6
guest_1516,hotel_153,7
guest_1516,hotel_236,8
guest_1516,hotel_3,9
guest_1516,hotel_295,10
guest_1516,hotel_137,11
guest_1516,hotel_226,12
guest_1516,hotel_108,13
guest_1516,hotel_4,14
guest_1516,hotel_60,15
guest_1516,hotel_183,16
guest_1516,hotel_133,17
guest_1516,hotel_119,18
guest_1516,hotel_92,19
guest_1516,hotel_223,20
guest_1516,hotel_312,21
guest_1516,hotel_150,22
guest_1516,hotel_230,23
guest_1516,hotel_193,24
guest_1516,hotel_201,25
guest_1516,hotel_258,26
guest_1516,hotel_142,27
guest_1516,hotel_243,28
guest_1516,hotel_111,29
guest_1516,hotel_80,30
guest_1516,hotel_267,31
guest_1516,hotel_233,32
guest_1516,hotel_52,33
guest_1517,hotel_17,1
guest_1517,hotel_168,2
guest_1517,hotel_19,3
guest_1517,hotel_52,4
guest_1517,hotel_291,5
guest_1517,hotel_43,6
guest_1517,hotel_160,7
guest_1517,hotel_186,8
guest_1517,hotel_180,9
guest_1517,hotel_35,10
guest_1517,hotel_56,11
guest_1517,hotel_247,12
guest_1517,hotel_359,13
guest_1517,hotel_122,14
guest_1517,hotel_226,15
guest_1517,hotel_243,16
guest_1517,hotel_92,17
guest_1517,hotel_300,18
guest_1517,hotel_23,19
guest_1518,hotel_172,1
guest_1518,hotel_334,2
guest_1518,hotel_141,3
guest_1518,hotel_138,4
guest_1518,hotel_336,5
guest_1518,hotel_242,6
guest_1518,hotel_171,7
guest_1518,hotel_246,8
guest_1518,hotel_128,9
guest_1518,hotel_318,10
guest_1518,hotel_60,11
guest_1518,hotel_215,12
guest_1518,hotel_189,13
guest_1518,hotel_268,14
guest_1518,hotel_193,15
guest_1519,hotel_93,1
guest_1519,hotel_164,2
guest_1519,hotel_216,3
guest_1519,hotel_227,4
guest_1519,hotel_68,5
guest_1519,hotel_107,6
guest_1519,hotel_377,7
guest_1519,hotel_213,8
guest_1519,hotel_310,9
guest_1519,hotel_394,10
guest_1519,hotel_32,11
guest_1519,hotel_135,12
guest_1519,hotel_184,13
guest_1519,hotel_100,14
guest_1519,hotel_96,15
guest_1519,hotel_147,16
guest_1519,hotel_305,17
guest_1519,hotel_59,18
guest_1519,hotel_250,19
guest_1519,hotel_341,20
guest_1519,hotel_363,21
guest_1519,hotel_281,22
guest_1519,hotel_317,23
guest_152,hotel_87,1
guest_152,hotel_131,2
guest_152,hotel_56,3
guest_152,hotel_69,4
guest_152,hotel_2,5
guest_152,hotel_97,6
guest_152,hotel_1,7
guest_152,hotel_155,8
guest_152,hotel_256,9
guest_152,hotel_255,10
guest_152,hotel_233,11
guest_152,hotel_390,12
guest_152,hotel_92,13
guest_152,hotel_209,14
guest_152,hotel_190,15
guest_152,hotel_32,16
guest_152,hotel_273,17
guest_152,hotel_290,18
guest_152,hotel_11,19
guest_152,hotel_104,20
guest_152,hotel_388,21
guest_152,hotel_25,22
guest_152,hotel_95,23
guest_152,hotel_111,24
guest_152,hotel_327,25
guest_152,hotel_247,26
guest_152,hotel_345,27
guest_152,hotel_96,28
guest_152,hotel_36,29
guest_152,hotel_93,30
guest_152,hotel_26,31
guest_152,hotel_245,32
guest_152,hotel_341,33
guest_152,hotel_239,34
guest_152,hotel_22,35
guest_152,hotel_154,36
guest_152,hotel_15,37
guest_1520,hotel_314,1
guest_1520,hotel_193,2
guest_1520,hotel_220,3
guest_1520,hotel_127,4
guest_1520,hotel_342,5
guest_1520,hotel_163,6
guest_1520,hotel_292,7
guest_1520,hotel_25,8
guest_1520,hotel_35,9
guest_1520,hotel_119,10
guest_1520,hotel_138,11
guest_1520,hotel_91,12
guest_1520,hotel_321,13
guest_1521,hotel_273,1
guest_1521,hotel_307,2
guest_1521,hotel_150,3
guest_1521,hotel_44,4
guest_1521,hotel_315,5
guest_1521,hotel_219,6
guest_1521,hotel_261,7
guest_1521,hotel_66,8
guest_1521,hotel_28,9
guest_1521,hotel_35,10
guest_1521,hotel_254,11
guest_1521,hotel_291,12
guest_1521,hotel_226,13
guest_1521,hotel_382,14
guest_1521,hotel_256,15
guest_1521,hotel_296,16
guest_1521,hotel_316,17
guest_1521,hotel_2,18
guest_1521,hotel_164,19
guest_1521,hotel_11,20
guest_1521,hotel_82,21
guest_1521,hotel_123,22
guest_1521,hotel_363,23
guest_1521,hotel_184,24
guest_1521,hotel_299,25
guest_1521,hotel_122,26
guest_1521,hotel_167,27
guest_1521,hotel_38,28
guest_1521,hotel_310,29
guest_1521,hotel_141,30
guest_1521,hotel_23,31
guest_1521,hotel_51,32
guest_1521,hotel_207,33
guest_1521,hotel_303,34
guest_1521,hotel_349,35
guest_1521,hotel_354,36
guest_1521,hotel_255,37
guest_1521,hotel_50,38
guest_1521,hotel_186,39
guest_1521,hotel_62,40
guest_1521,hotel_75,41
guest_1521,hotel_9,42
guest_1521,hotel_220,43
guest_1521,hotel_154,44
guest_1521,hotel_68,45
guest_1522,hotel_241,1
guest_1522,hotel_23,2
guest_1522,hotel_123,3
guest_1522,hotel_229,4
guest_1522,hotel_244,5
guest_1522,hotel_157,6
guest_1522,hotel_297,7
guest_1522,hotel_354,8
guest_1522,hotel_248,9
guest_1522,hotel_326,10
guest_1522,hotel_268,11
guest_1522,hotel_319,12
guest_1522,hotel_256,13
guest_1522,hotel_109,14
guest_1522,hotel_279,15
guest_1522,hotel_15,16
guest_1522,hotel_396,17
guest_1522,hotel_316,18
guest_1522,hotel_69,19
guest_1522,hotel_73,20
guest_1522,hotel_91,21
guest_1522,hotel_119,22
guest_1522,hotel_374,23
guest_1522,hotel_32,24
guest_1522,hotel_168,25
guest_1522,hotel_197,26
guest_1522,hotel_42,27
guest_1522,hotel_202,28
guest_1522,hotel_385,29
guest_1522,hotel_48,30
guest_1522,hotel_343,31
guest_1522,hotel_216,32
guest_1522,hotel_327,33
guest_1523,hotel_275,1
guest_1523,hotel_106,2
guest_1523,hotel_42,3
guest_1523,hotel_168,4
guest_1523,hotel_360,5
guest_1523,hotel_141,6
guest_1523,hotel_300,7
guest_1523,hotel_285,8
guest_1523,hotel_306,9
guest_1523,hotel_255,10
guest_1523,hotel_48,11
guest_1523,hotel_78,12
guest_1523,hotel_268,13
guest_1523,hotel_6,14
guest_1523,hotel_20,15
guest_1523,hotel_108,16
guest_1523,hotel_91,17
guest_1523,hotel_223,18
guest_1523,hotel_322,19
guest_1523,hotel_334,20
guest_1523,hotel_252,21
guest_1523,hotel_161,22
guest_1523,hotel_123,23
guest_1523,hotel_73,24
guest_1523,hotel_242,25
guest_1523,hotel_130,26
guest_1523,hotel_338,27
guest_1523,hotel_351,28
guest_1523,hotel_47,29
guest_1523,hotel_222,30
guest_1523,hotel_9,31
guest_1523,hotel_119,32
guest_1523,hotel_211,33
guest_1523,hotel_157,34
guest_1523,hotel_74,35
guest_1523,hotel_103,36
guest_1523,hotel_397,37
guest_1523,hotel_263,38
guest_1523,hotel_293,39
guest_1523,hotel_262,40
guest_1523,hotel_65,41
guest_1523,hotel_79,42
guest_1523,hotel_224,43
guest_1523,hotel_191,44
guest_1524,hotel_96,1
guest_1524,hotel_346,2
guest_1524,hotel_311,3
guest_1524,hotel_339,4
guest_1524,hotel_342,5
guest_1524,hotel_249,6
guest_1524,hotel_126,7
guest_1524,hotel_210,8
guest_1524,hotel_195,9
guest_1524,hotel_95,10
guest_1524,hotel_109,11
guest_1524,hotel_199,12
guest_1524,hotel_164,13
guest_1524,hotel_20,14
guest_1524,hotel_18,15
guest_1524,hotel_65,16
guest_1524,hotel_105,17
guest_1524,hotel_363,18
guest_1524,hotel_294,19
guest_1524,hotel_334,20
guest_1524,hotel_142,21
guest_1524,hotel_140,22
guest_1524,hotel_397,23
guest_1524,hotel_60,24
guest_1525,hotel_124,1
guest_1525,hotel_112,2
guest_1525,hotel_40,3
guest_1525,hotel_385,4
guest_1525,hotel_109,5
guest_1525,hotel_254,6
guest_1525,hotel_286,7
guest_1525,hotel_307,8
guest_1525,hotel_121,9
guest_1525,hotel_386,10
guest_1525,hotel_310,11
guest_1526,hotel_333,1
guest_1526,hotel_193,2
guest_1526,hotel_74,3
guest_1526,hotel_23,4
guest_1526,hotel_397,5
guest_1526,hotel_30,6
guest_1526,hotel_32,7
guest_1526,hotel_329,8
guest_1526,hotel_274,9
guest_1526,hotel_321,10
guest_1526,hotel_334,11
guest_1526,hotel_129,12
guest_1526,hotel_128,13
guest_1526,hotel_178,14
guest_1526,hotel_374,15
guest_1526,hotel_373,16
guest_1526,hotel_179,17
guest_1526,hotel_103,18
guest_1526,hotel_2,19
guest_1526,hotel_246,20
guest_1526,hotel_114,21
guest_1526,hotel_396,22
guest_1527,hotel_11,1
guest_1527,hotel_301,2
guest_1527,hotel_114,3
guest_1527,hotel_181,4
guest_1527,hotel_323,5
guest_1527,hotel_300,6
guest_1527,hotel_201,7
guest_1527,hotel_277,8
guest_1527,hotel_161,9
guest_1527,hotel_365,10
guest_1527,hotel_51,11
guest_1527,hotel_146,12
guest_1528,hotel_148,1
guest_1528,hotel_8,2
guest_1528,hotel_114,3
guest_1528,hotel_368,4
guest_1528,hotel_56,5
guest_1528,hotel_251,6
guest_1528,hotel_63,7
guest_1528,hotel_76,8
guest_1528,hotel_202,9
guest_1528,hotel_97,10
guest_1528,hotel_149,11
guest_1528,hotel_211,12
guest_1528,hotel_11,13
guest_1528,hotel_290,14
guest_1528,hotel_380,15
guest_1528,hotel_254,16
guest_1528,hotel_115,17
guest_1528,hotel_399,18
guest_1528,hotel_77,19
guest_1528,hotel_143,20
guest_1528,hotel_167,21
guest_1528,hotel_88,22
guest_1528,hotel_147,23
guest_1528,hotel_224,24
guest_1528,hotel_320,25
guest_1528,hotel_378,26
guest_1528,hotel_78,27
guest_1528,hotel_168,28
guest_1528,hotel_280,29
guest_1528,hotel_44,30
guest_1528,hotel_388,31
guest_1528,hotel_207,32
guest_1528,hotel_50,33
guest_1528,hotel_276,34
guest_1528,hotel_241,35
guest_1528,hotel_397,36
guest_1528,hotel_138,37
guest_1528,hotel_141,38
guest_1528,hotel_12,39
guest_1528,hotel_286,40
guest_1528,hotel_342,41
guest_1528,hotel_94,42
guest_1528,hotel_113,43
guest_1529,hotel_204,1
guest_1529,hotel_157,2
guest_1529,hotel_332,3
guest_1529,hotel_144,4
guest_1529,hotel_376,5
guest_1529,hotel_30,6
guest_1529,hotel_142,7
guest_1529,hotel_57,8
guest_1529,hotel_179,9
guest_1529,hotel_188,10
guest_1529,hotel_256,11
guest_1529,hotel_192,12
guest_1529,hotel_292,13
guest_1529,hotel_29,14
guest_1529,hotel_264,15
guest_1529,hotel_151,16
guest_1529,hotel_41,17
guest_1529,hotel_301,18
guest_1529,hotel_366,19
guest_1529,hotel_315,20
guest_1529,hotel_352,21
guest_1529,hotel_130,22
guest_1529,hotel_251,23
guest_1529,hotel_70,24
guest_1529,hotel_106,25
guest_1529,hotel_295,26
guest_1529,hotel_64,27
